#name,x,y,alt,yaw,pitch,roll,f,px,py,k1,k2,k3,k4,t1,t2
img21.png,-40.8651071574065,-63.1075956917232,3.49546484858361,-137.761794069986,81.8100968431177,-174.507221976698,38.3145355472162,0.0102022484160385,-0.00995739360739049,-0.34314540494931,5.58249948555138,-37.5975769074627,0,0,0
img22.png,-29.2189232398469,-69.9492639110442,3.37316553602139,-146.662524609799,81.5700576763096,-173.410204323076,38.3310818516775,0.011576947364815,-0.0123810963618369,-0.162942673332954,0.613279320879573,0.283059623804235,0,0,0
img23.png,-16.6080176984816,-73.6853804836155,3.41856616891163,-155.02142495952,81.6409656331961,-172.227248947687,37.9165031548183,0.0166222289762936,-0.00932974749571811,-0.138997434629516,-0.950338077055157,16.7064261794285,0,0,0
img24.png,-3.50863318462722,-76.2419793211577,3.44284263850355,-163.549099410714,81.7485460618234,-171.155074421368,37.914620484834,0.024887955881313,-0.00729218154594946,-0.0864468441444817,-2.07173772220031,19.876049022681,0,0,0
img25.png,9.85013549103496,-76.4212777308635,3.49529212184603,-171.847791365706,81.8971934203931,-169.867718137982,37.9786307187751,0.0332702532703879,-0.00456543522087543,-0.10481502411759,-2.84918678939214,38.770849364417,0,0,0
img26.png,22.9824526187015,-74.6589006393031,3.53718751580562,179.996015224312,82.1396157844181,-167.84291796487,38.1555134115956,0.0286300123478881,-0.000578233204108129,-0.0114101000536074,-4.84752490255107,55.2681739150231,0,0,0
img27.png,35.9071664593091,-70.4646731462508,3.63491042877138,170.982870657601,82.0829328323528,-166.325518180455,38.4340412515175,0.0212611670211276,-0.00295539367332523,0.00173639328850432,-4.29442284658858,46.2260449068006,0,0,0
img28.png,48.1445316485388,-64.562523318324,3.81857965301263,161.480859181742,81.7662901702374,-165.750103165369,38.7606527120497,0.0205884141713619,-0.0126669298039566,0.231395277095286,-10.173382477185,92.6801637986529,0,0,0
img29.png,58.2894616418567,-55.6925237670085,4.01163981790445,151.915779311523,81.5506878023736,-165.341228766911,38.6148786100765,0.0192074332997621,-0.0183096881963913,0.17389914462333,-8.27967248519502,69.8751444198923,0,0,0
img30.png,66.7054029140904,-45.0251339652744,4.26833398903772,143.08345089056,81.8263637618063,-163.868717707392,38.3781025865556,0.0139801237255525,-0.0150345717752053,0.228828684995134,-9.9458236550398,85.9228762840931,0,0,0
